Confirmed,Date,Deaths,Province_State,new_confirmed,new_deaths,new_confirmed_7,new_deaths_7,new_confirmed_14,new_deaths_14,RegionCode,stringency,containment,State_FIPS,StateName,population,per_100k_new_confirmed_7,per_100k_new_deaths_7
62956.0,2020-08-12,1354.0,Missouri,1516.0,8.0,1048.857142857143,8.142857142857142,1143.857142857143,8.214285714285714,MO,42.13,46.53,29,Missouri,6090062.0,17.222437848040673,0.13370729465245415
64429.0,2020-08-13,1356.0,Missouri,1473.0,2.0,1093.7142857142858,7.714285714285714,1092.142857142857,7.214285714285714,MO,42.13,46.53,29,Missouri,6090062.0,17.959000839634896,0.12667006861811447
65793.0,2020-08-14,1365.0,Missouri,1364.0,9.0,1136.5714285714287,5.857142857142857,1084.0714285714287,7.142857142857143,MO,42.13,46.53,29,Missouri,6090062.0,18.662723443068867,0.09617542246930913
67004.0,2020-08-15,1378.0,Missouri,1211.0,13.0,1283.2857142857142,7.285714285714286,1098.0,7.285714285714286,MO,42.13,46.53,29,Missouri,6090062.0,21.071800488824486,0.11963284258377477
68196.0,2020-08-16,1383.0,Missouri,1192.0,5.0,1259.0,7.0,1143.7142857142858,7.642857142857143,MO,42.13,46.53,29,Missouri,6090062.0,20.67302434687857,0.11494135856088164
69225.0,2020-08-17,1415.0,Missouri,1029.0,32.0,1266.5714285714287,10.571428571428571,1143.642857142857,9.714285714285714,MO,42.13,46.53,29,Missouri,6090062.0,20.79734867348524,0.17358490884704575
70055.0,2020-08-18,1425.0,Missouri,830.0,10.0,1230.7142857142858,11.285714285714286,1116.642857142857,9.642857142857142,MO,42.13,46.53,29,Missouri,6090062.0,20.208567428612152,0.18531361890427858
71285.0,2020-08-19,1434.0,Missouri,1230.0,9.0,1189.857142857143,11.428571428571429,1119.357142857143,9.785714285714286,MO,42.13,46.53,29,Missouri,6090062.0,19.537685213338435,0.18765936091572513
72353.0,2020-08-20,1442.0,Missouri,1068.0,8.0,1132.0,12.285714285714286,1112.857142857143,10.0,MO,42.13,46.53,29,Missouri,6090062.0,18.587659698702574,0.20173381298440454
73623.0,2020-08-21,1445.0,Missouri,1270.0,3.0,1118.5714285714287,11.428571428571429,1127.5714285714287,8.642857142857142,MO,42.13,46.53,29,Missouri,6090062.0,18.3671599496266,0.18765936091572513
74952.0,2020-08-22,1451.0,Missouri,1329.0,6.0,1135.4285714285713,10.428571428571429,1209.357142857143,8.857142857142858,MO,42.13,46.53,29,Missouri,6090062.0,18.64395750697729,0.17123916683559917
75783.0,2020-08-23,1453.0,Missouri,831.0,2.0,1083.857142857143,10.0,1171.4285714285713,8.5,MO,42.13,46.53,29,Missouri,6090062.0,17.797144640845083,0.1642019408012595
76597.0,2020-08-24,1453.0,Missouri,814.0,0.0,1053.142857142857,5.428571428571429,1159.857142857143,8.0,MO,38.43,43.75,29,Missouri,6090062.0,17.29281010838407,0.08913819643496944
77390.0,2020-08-25,1470.0,Missouri,793.0,17.0,1047.857142857143,6.428571428571429,1139.2857142857142,8.857142857142858,MO,38.43,43.75,29,Missouri,6090062.0,17.20601765396055,0.1055583905150954
78743.0,2020-08-26,1481.0,Missouri,1353.0,11.0,1065.4285714285713,6.714285714285714,1127.642857142857,9.071428571428571,MO,38.43,43.75,29,Missouri,6090062.0,17.494543921368475,0.11024987453798853
80214.0,2020-08-27,1488.0,Missouri,1471.0,7.0,1123.0,6.571428571428571,1127.5,9.428571428571429,MO,38.43,43.75,29,Missouri,6090062.0,18.43987795198144,0.10790413252654195
81672.0,2020-08-28,1500.0,Missouri,1458.0,12.0,1149.857142857143,7.857142857142857,1134.2142857142858,9.642857142857142,MO,38.43,43.75,29,Missouri,6090062.0,18.880877450133397,0.12901581062956102
83168.0,2020-08-29,1528.0,Missouri,1496.0,28.0,1173.7142857142858,11.0,1154.5714285714287,10.714285714285714,MO,38.43,43.75,29,Missouri,6090062.0,19.27261636604497,0.18062213488138543
84474.0,2020-08-30,1533.0,Missouri,1306.0,5.0,1241.5714285714287,11.428571428571429,1162.7142857142858,10.714285714285714,MO,38.43,43.75,29,Missouri,6090062.0,20.386843821482092,0.18765936091572513
85635.0,2020-08-31,1547.0,Missouri,1161.0,14.0,1291.142857142857,13.428571428571429,1172.142857142857,9.428571428571429,MO,38.43,43.75,29,Missouri,6090062.0,21.200816299454047,0.22049974907597705
86738.0,2020-09-01,1562.0,Missouri,1103.0,15.0,1335.4285714285713,13.142857142857142,1191.642857142857,9.785714285714286,MO,38.43,43.75,29,Missouri,6090062.0,21.927996323002482,0.2158082650530839
88216.0,2020-09-02,1578.0,Missouri,1478.0,16.0,1353.2857142857142,13.857142857142858,1209.357142857143,10.285714285714286,MO,38.43,43.75,29,Missouri,6090062.0,22.221214074433302,0.22753697511031673
89639.0,2020-09-03,1586.0,Missouri,1423.0,8.0,1346.4285714285713,14.0,1234.7142857142858,10.285714285714286,MO,38.43,43.75,29,Missouri,6090062.0,22.108618457883864,0.22988271712176328
91228.0,2020-09-04,1607.0,Missouri,1589.0,21.0,1365.142857142857,15.285714285714286,1257.5,11.571428571428571,MO,38.43,43.75,29,Missouri,6090062.0,22.415910661383368,0.2509943952247824
93171.0,2020-09-05,1668.0,Missouri,1943.0,61.0,1429.0,20.0,1301.357142857143,15.5,MO,38.43,43.75,29,Missouri,6090062.0,23.464457340499983,0.328403881602519
94492.0,2020-09-06,1685.0,Missouri,1321.0,17.0,1431.142857142857,21.714285714285715,1336.357142857143,16.571428571428573,MO,38.43,43.75,29,Missouri,6090062.0,23.49964347067168,0.35655278573987775
95406.0,2020-09-07,1687.0,Missouri,914.0,2.0,1395.857142857143,20.0,1343.5,16.714285714285715,MO,38.43,43.75,29,Missouri,6090062.0,22.92024519384438,0.328403881602519
96181.0,2020-09-08,1690.0,Missouri,775.0,3.0,1349.0,18.285714285714285,1342.2142857142858,15.714285714285714,MO,38.43,43.75,29,Missouri,6090062.0,22.150841814089905,0.3002549774651602
97504.0,2020-09-09,1702.0,Missouri,1323.0,12.0,1326.857142857143,17.714285714285715,1340.0714285714287,15.785714285714286,MO,38.43,46.53,29,Missouri,6090062.0,21.78725180231569,0.29087200941937397
98738.0,2020-09-10,1713.0,Missouri,1234.0,11.0,1299.857142857143,18.142857142857142,1323.142857142857,16.071428571428573,MO,38.43,46.53,29,Missouri,6090062.0,21.343906562152288,0.29790923545371367
100268.0,2020-09-11,1720.0,Missouri,1530.0,7.0,1291.4285714285713,16.142857142857142,1328.2857142857142,15.714285714285714,MO,38.43,46.53,29,Missouri,6090062.0,21.20550778347694,0.26506884729346175
102290.0,2020-09-12,1728.0,Missouri,2022.0,8.0,1302.7142857142858,8.571428571428571,1365.857142857143,14.285714285714286,MO,38.43,46.53,29,Missouri,6090062.0,21.39082140238122,0.14074452068679386
103997.0,2020-09-13,1731.0,Missouri,1707.0,3.0,1357.857142857143,6.571428571428571,1394.5,14.142857142857142,MO,38.43,46.53,29,Missouri,6090062.0,22.296277818799595,0.10790413252654195
105278.0,2020-09-14,1738.0,Missouri,1281.0,7.0,1410.2857142857142,7.285714285714286,1403.0714285714287,13.642857142857142,MO,38.43,46.53,29,Missouri,6090062.0,23.15716513700048,0.11963284258377477
106637.0,2020-09-15,1756.0,Missouri,1359.0,18.0,1493.7142857142858,9.428571428571429,1421.357142857143,13.857142857142858,MO,38.43,46.53,29,Missouri,6090062.0,24.527078471685275,0.15481897275547324
107853.0,2020-09-16,1765.0,Missouri,1216.0,9.0,1478.4285714285713,9.0,1402.642857142857,13.357142857142858,MO,38.43,46.53,29,Missouri,6090062.0,24.276084076460492,0.14778174672113353
109557.0,2020-09-17,1782.0,Missouri,1704.0,17.0,1545.5714285714287,9.857142857142858,1422.7142857142858,14.0,MO,38.43,46.53,29,Missouri,6090062.0,25.378582821840382,0.16185619878981294
111390.0,2020-09-18,1810.0,Missouri,1833.0,28.0,1588.857142857143,12.857142857142858,1440.142857142857,14.5,MO,38.43,46.53,29,Missouri,6090062.0,26.08934265130869,0.2111167810301908
112864.0,2020-09-19,1825.0,Missouri,1474.0,15.0,1510.5714285714287,13.857142857142858,1406.642857142857,11.214285714285714,MO,38.43,46.53,29,Missouri,6090062.0,24.80387602903597,0.22753697511031673
114170.0,2020-09-20,1826.0,Missouri,1306.0,1.0,1453.2857142857142,13.571428571428571,1405.5714285714287,10.071428571428571,MO,38.43,46.53,29,Missouri,6090062.0,23.863233482445896,0.22284549108742358
115537.0,2020-09-21,1838.0,Missouri,1367.0,12.0,1465.5714285714287,14.285714285714286,1437.9285714285713,10.785714285714286,MO,38.43,46.53,29,Missouri,6090062.0,24.064967295430304,0.23457420114465646
116612.0,2020-09-22,1867.0,Missouri,1075.0,29.0,1425.0,15.857142857142858,1459.357142857143,12.642857142857142,MO,38.43,46.53,29,Missouri,6090062.0,23.398776564179478,0.26037736327056865
118205.0,2020-09-23,1938.0,Missouri,1593.0,71.0,1478.857142857143,24.714285714285715,1478.642857142857,16.857142857142858,MO,38.43,43.75,29,Missouri,6090062.0,24.283121302494834,0.40581336798025563
119561.0,2020-09-24,1951.0,Missouri,1356.0,13.0,1429.142857142857,24.142857142857142,1487.357142857143,17.0,MO,38.43,43.75,29,Missouri,6090062.0,23.466803082511426,0.3964303999344693
121456.0,2020-09-25,1991.0,Missouri,1895.0,40.0,1438.0,25.857142857142858,1513.4285714285713,19.357142857142858,MO,38.43,43.75,29,Missouri,6090062.0,23.612239087221116,0.42457930407182815
123506.0,2020-09-26,2054.0,Missouri,2050.0,63.0,1520.2857142857142,32.714285714285715,1515.4285714285713,23.285714285714285,MO,38.43,43.75,29,Missouri,6090062.0,24.963386485814336,0.5371749206212633
125026.0,2020-09-27,2053.0,Missouri,1520.0,-1.0,1550.857142857143,32.42857142857143,1502.0714285714287,23.0,MO,38.43,43.75,29,Missouri,6090062.0,25.465375276263902,0.5324834365983702
126265.0,2020-09-28,2057.0,Missouri,1239.0,4.0,1532.5714285714287,31.285714285714285,1499.0714285714287,22.785714285714285,MO,38.43,43.75,29,Missouri,6090062.0,25.16512029879874,0.5137175005067975
126531.0,2020-09-29,2066.0,Missouri,266.0,9.0,1417.0,28.428571428571427,1421.0,22.142857142857142,MO,38.43,43.75,29,Missouri,6090062.0,23.26741501153847,0.46680266027786627
126715.0,2020-09-30,2069.0,Missouri,184.0,3.0,1215.7142857142858,18.714285714285715,1347.2857142857142,21.714285714285715,MO,38.43,43.75,29,Missouri,6090062.0,19.96226451741026,0.3072922034994999
126906.0,2020-10-01,2074.0,Missouri,191.0,5.0,1049.2857142857142,17.571428571428573,1239.2142857142858,20.857142857142858,MO,38.43,43.75,29,Missouri,6090062.0,17.229475074075015,0.2885262674079274
130981.0,2020-10-02,2146.0,Missouri,4075.0,72.0,1360.7142857142858,22.142857142857142,1399.357142857143,24.0,MO,38.43,43.75,29,Missouri,6090062.0,22.343192659028524,0.36359001177421746
132630.0,2020-10-03,2177.0,Missouri,1649.0,31.0,1303.4285714285713,17.571428571428573,1411.857142857143,25.142857142857142,MO,38.43,43.75,29,Missouri,6090062.0,21.40255011243845,0.2885262674079274
134079.0,2020-10-04,2186.0,Missouri,1449.0,9.0,1293.2857142857142,19.0,1422.0714285714287,25.714285714285715,MO,38.43,43.75,29,Missouri,6090062.0,21.236002429625746,0.311983687522393
135374.0,2020-10-05,2188.0,Missouri,1295.0,2.0,1301.2857142857142,18.714285714285715,1416.9285714285713,25.0,MO,38.43,43.75,29,Missouri,6090062.0,21.367363982266752,0.3072922034994999
136327.0,2020-10-06,2209.0,Missouri,953.0,21.0,1399.4285714285713,20.428571428571427,1408.2142857142858,24.428571428571427,MO,38.43,43.75,29,Missouri,6090062.0,22.978888744130543,0.3354411076368587
137420.0,2020-10-07,2238.0,Missouri,1093.0,29.0,1529.2857142857142,24.142857142857142,1372.5,21.428571428571427,MO,38.43,43.75,29,Missouri,6090062.0,25.11116823253547,0.3964303999344693
138987.0,2020-10-08,2268.0,Missouri,1567.0,30.0,1725.857142857143,27.714285714285715,1387.5714285714287,22.642857142857142,MO,38.43,43.75,29,Missouri,6090062.0,28.338909240285943,0.45507395022063346
141003.0,2020-10-09,2397.0,Missouri,2016.0,129.0,1431.7142857142858,35.857142857142854,1396.2142857142858,29.0,MO,38.43,43.75,29,Missouri,6090062.0,23.509026438717466,0.5887812448730876
145682.0,2020-10-10,2424.0,Missouri,4679.0,27.0,1864.5714285714287,35.285714285714285,1584.0,26.428571428571427,MO,38.43,43.75,29,Missouri,6090062.0,30.616624733400556,0.5793982768273013
145938.0,2020-10-11,2424.0,Missouri,256.0,0.0,1694.142857142857,34.0,1493.7142857142858,26.5,MO,38.43,43.75,29,Missouri,6090062.0,27.818154513744805,0.5582865987242823
146154.0,2020-10-12,2424.0,Missouri,216.0,0.0,1540.0,33.714285714285715,1420.642857142857,26.214285714285715,MO,38.43,43.75,29,Missouri,6090062.0,25.287098883393963,0.5535951147013891
146359.0,2020-10-13,2424.0,Missouri,205.0,0.0,1433.142857142857,30.714285714285715,1416.2857142857142,25.571428571428573,MO,38.43,43.75,29,Missouri,6090062.0,23.53248385883193,0.5043345324610113
150794.0,2020-10-14,2544.0,Missouri,4435.0,120.0,1910.5714285714287,43.714285714285715,1719.9285714285713,33.92857142857143,MO,38.43,43.75,29,Missouri,6090062.0,31.37195366108635,0.7177970555026486
152662.0,2020-10-15,2460.0,Missouri,1868.0,-84.0,1953.5714285714287,27.428571428571427,1839.7142857142858,27.571428571428573,MO,38.43,43.75,29,Missouri,6090062.0,32.07802200653177,0.45038246619774025
154923.0,2020-10-16,2477.0,Missouri,2261.0,17.0,1988.5714285714287,11.428571428571429,1710.142857142857,23.642857142857142,MO,38.43,43.75,29,Missouri,6090062.0,32.652728799336174,0.18765936091572513
157108.0,2020-10-17,2581.0,Missouri,2185.0,104.0,1632.2857142857142,22.428571428571427,1748.4285714285713,28.857142857142858,MO,38.43,43.75,29,Missouri,6090062.0,26.802448222788442,0.36828149579711056
158955.0,2020-10-18,2592.0,Missouri,1847.0,11.0,1859.5714285714287,24.0,1776.857142857143,29.0,MO,38.43,43.75,29,Missouri,6090062.0,30.534523762999928,0.3940846579230228
160437.0,2020-10-19,2600.0,Missouri,1482.0,8.0,2040.4285714285713,25.142857142857142,1790.2142857142858,29.428571428571427,MO,38.43,43.75,29,Missouri,6090062.0,33.50423314949128,0.41285059401459523
161849.0,2020-10-20,2625.0,Missouri,1412.0,25.0,2212.8571428571427,28.714285714285715,1823.0,29.714285714285715,MO,38.43,43.75,29,Missouri,6090062.0,36.33554375730728,0.4714941443007595
163275.0,2020-10-21,2650.0,Missouri,1426.0,25.0,1783.0,15.142857142857142,1846.7857142857142,29.428571428571427,MO,38.43,43.75,29,Missouri,6090062.0,29.277206044864567,0.2486486532133358
165210.0,2020-10-22,2665.0,Missouri,1935.0,15.0,1792.5714285714287,29.285714285714285,1873.0714285714287,28.357142857142858,MO,38.43,43.75,29,Missouri,6090062.0,29.43437075963149,0.4808771123465456
167193.0,2020-10-23,2697.0,Missouri,1983.0,32.0,1752.857142857143,31.428571428571427,1870.7142857142858,21.428571428571427,MO,38.43,46.53,29,Missouri,6090062.0,28.782254480449343,0.5160632425182441
169829.0,2020-10-24,2808.0,Missouri,2636.0,111.0,1817.2857142857142,32.42857142857143,1724.7857142857142,27.428571428571427,MO,38.43,46.53,29,Missouri,6090062.0,29.84018412761174,0.5324834365983702
171796.0,2020-10-25,2820.0,Missouri,1967.0,12.0,1834.4285714285713,32.57142857142857,1847.0,28.285714285714285,MO,38.43,46.53,29,Missouri,6090062.0,30.12167316898533,0.5348291786098166
173514.0,2020-10-26,2816.0,Missouri,1718.0,-4.0,1868.142857142857,30.857142857142858,1954.2857142857142,28.0,MO,38.43,46.53,29,Missouri,6090062.0,30.675268283686723,0.5066802744724579
175130.0,2020-10-27,2855.0,Missouri,1616.0,39.0,1897.2857142857142,32.857142857142854,2055.0714285714284,30.785714285714285,MO,38.43,46.53,29,Missouri,6090062.0,31.15379965402182,0.5395206626327098
177319.0,2020-10-28,2884.0,Missouri,2189.0,29.0,2006.2857142857142,33.42857142857143,1894.642857142857,24.285714285714285,MO,38.43,46.53,29,Missouri,6090062.0,32.94360080875555,0.548903630678496
177707.0,2020-10-29,2891.0,Missouri,388.0,7.0,1785.2857142857142,32.285714285714285,1788.9285714285713,30.785714285714285,MO,38.43,46.53,29,Missouri,6090062.0,29.314737917047715,0.5301376945869235
183129.0,2020-10-30,2940.0,Missouri,5422.0,49.0,2276.5714285714284,34.714285714285715,2014.7142857142858,33.07142857142857,MO,38.43,46.53,29,Missouri,6090062.0,37.38174469441244,0.5700153087815152
185992.0,2020-10-31,3037.0,Missouri,2863.0,97.0,2309.0,32.714285714285715,2063.1428571428573,32.57142857142857,MO,38.43,46.53,29,Missouri,6090062.0,37.914228131010816,0.5371749206212633
188325.0,2020-11-01,3038.0,Missouri,2333.0,1.0,2361.285714285714,31.142857142857142,2097.8571428571427,31.857142857142858,MO,38.43,46.53,29,Missouri,6090062.0,38.77276970720026,0.511371758495351
191223.0,2020-11-02,3043.0,Missouri,2898.0,5.0,2529.8571428571427,32.42857142857143,2199.0,31.642857142857142,MO,38.43,46.53,29,Missouri,6090062.0,41.5407452807072,0.5324834365983702
193441.0,2020-11-03,3075.0,Missouri,2218.0,32.0,2615.8571428571427,31.428571428571427,2256.5714285714284,32.142857142857146,MO,38.43,46.53,29,Missouri,6090062.0,42.95288197159803,0.5160632425182441
196253.0,2020-11-04,3099.0,Missouri,2812.0,24.0,2704.8571428571427,30.714285714285715,2355.5714285714284,32.07142857142857,MO,38.43,46.53,29,Missouri,6090062.0,44.414279244729244,0.5043345324610113
200042.0,2020-11-05,3117.0,Missouri,3789.0,18.0,3190.714285714286,32.285714285714285,2488.0,32.285714285714285,MO,38.43,46.53,29,Missouri,6090062.0,52.392147825659016,0.5301376945869235
204404.0,2020-11-06,3141.0,Missouri,4362.0,24.0,3039.285714285714,28.714285714285715,2657.9285714285716,31.714285714285715,MO,38.43,43.75,29,Missouri,6090062.0,49.90566129352565,0.4714941443007595
208941.0,2020-11-07,3162.0,Missouri,4537.0,21.0,3278.4285714285716,17.857142857142858,2793.714285714286,25.285714285714285,MO,38.43,43.75,29,Missouri,6090062.0,53.8324334206872,0.2932177514308205
212869.0,2020-11-08,3165.0,Missouri,3928.0,3.0,3506.285714285714,18.142857142857142,2933.785714285714,24.642857142857142,MO,38.43,43.75,29,Missouri,6090062.0,57.57389192894447,0.29790923545371367
216144.0,2020-11-09,3165.0,Missouri,3275.0,0.0,3560.1428571428573,17.428571428571427,3045.0,24.928571428571427,MO,38.43,43.75,29,Missouri,6090062.0,58.458236667259825,0.2861805253964808
220720.0,2020-11-10,3307.0,Missouri,4576.0,142.0,3897.0,33.142857142857146,3256.4285714285716,32.285714285714285,MO,38.43,43.75,29,Missouri,6090062.0,63.98949633025083,0.5442121466556029
224664.0,2020-11-11,3329.0,Missouri,3944.0,22.0,4058.714285714286,32.857142857142854,3381.785714285714,31.785714285714285,MO,38.43,43.75,29,Missouri,6090062.0,66.64487628720833,0.5395206626327098
229712.0,2020-11-12,3351.0,Missouri,5048.0,22.0,4238.571428571428,33.42857142857143,3714.6428571428573,32.857142857142854,MO,36.57,42.36,29,Missouri,6090062.0,69.59816547961955,0.548903630678496
234116.0,2020-11-13,3372.0,Missouri,4404.0,21.0,4244.571428571428,33.0,3641.9285714285716,30.857142857142858,MO,36.57,42.36,29,Missouri,6090062.0,69.69668664410032,0.5418664046441563
243762.0,2020-11-14,3387.0,Missouri,9646.0,15.0,4974.428571428572,32.142857142857146,4126.428571428572,25.0,MO,39.35,44.44,29,Missouri,6090062.0,81.6810825805808,0.5277919525754771
244541.0,2020-11-15,3387.0,Missouri,779.0,0.0,4524.571428571428,31.714285714285715,4015.4285714285716,24.928571428571427,MO,39.35,44.44,29,Missouri,6090062.0,74.29434098653557,0.5207547265411373
248715.0,2020-11-16,3402.0,Missouri,4174.0,15.0,4653.0,33.857142857142854,4106.571428571428,25.642857142857142,MO,39.35,44.44,29,Missouri,6090062.0,76.40316305482604,0.5559408567128357
254151.0,2020-11-17,3466.0,Missouri,5436.0,64.0,4775.857142857143,22.714285714285715,4336.428571428572,27.928571428571427,MO,43.06,47.22,29,Missouri,6090062.0,78.42050118467009,0.3729729798200037
258778.0,2020-11-18,3488.0,Missouri,4627.0,22.0,4873.428571428572,22.714285714285715,4466.071428571428,27.785714285714285,MO,43.06,47.22,29,Missouri,6090062.0,80.0226429784881,0.3729729798200037
263143.0,2020-11-19,3520.0,Missouri,4365.0,32.0,4775.857142857143,24.142857142857142,4507.214285714285,28.785714285714285,MO,43.06,47.22,29,Missouri,6090062.0,78.42050118467009,0.3964303999344693
267914.0,2020-11-20,3558.0,Missouri,4771.0,38.0,4828.285714285715,26.571428571428573,4536.428571428572,29.785714285714285,MO,43.06,47.22,29,Missouri,6090062.0,79.28138850287098,0.436308014129061
272821.0,2020-11-21,3574.0,Missouri,4907.0,16.0,4151.285714285715,26.714285714285715,4562.857142857143,29.428571428571427,MO,43.06,47.22,29,Missouri,6090062.0,68.16491711062572,0.43865375614050756
277112.0,2020-11-22,3578.0,Missouri,4291.0,4.0,4653.0,27.285714285714285,4588.785714285715,29.5,MO,43.06,47.22,29,Missouri,6090062.0,76.40316305482604,0.4480367241862937
280645.0,2020-11-23,3580.0,Missouri,3533.0,2.0,4561.428571428572,25.428571428571427,4607.214285714285,29.642857142857142,MO,43.06,47.22,29,Missouri,6090062.0,74.8995424254888,0.41754207803748844
284612.0,2020-11-24,3769.0,Missouri,3967.0,189.0,4351.571428571428,43.285714285714285,4563.714285714285,33.0,MO,43.06,47.22,29,Missouri,6090062.0,71.4536474106738,0.710759829468309
289002.0,2020-11-25,3802.0,Missouri,4390.0,33.0,4317.714285714285,44.857142857142854,4595.571428571428,33.785714285714285,MO,43.06,50.0,29,Missouri,6090062.0,70.89770655396094,0.7365629915942211
293496.0,2020-11-26,3835.0,Missouri,4494.0,33.0,4336.142857142857,45.0,4556.0,34.57142857142857,MO,43.06,50.0,29,Missouri,6090062.0,71.20030727343756,0.7389087336056678
296665.0,2020-11-27,3836.0,Missouri,3169.0,1.0,4107.285714285715,39.714285714285715,4467.785714285715,33.142857142857146,MO,43.06,51.04,29,Missouri,6090062.0,67.44242857110017,0.6521162791821449
299095.0,2020-11-28,3844.0,Missouri,2430.0,8.0,3753.4285714285716,38.57142857142857,3952.3571428571427,32.642857142857146,MO,43.06,51.04,29,Missouri,6090062.0,61.63202560874703,0.6333503430905724
302409.0,2020-11-29,3850.0,Missouri,3314.0,6.0,3613.8571428571427,38.857142857142854,4133.428571428572,33.07142857142857,MO,43.06,51.04,29,Missouri,6090062.0,59.34023566356373,0.6380418271134655
306206.0,2020-11-30,3861.0,Missouri,3797.0,11.0,3651.5714285714284,40.142857142857146,4106.5,32.785714285714285,MO,43.06,51.04,29,Missouri,6090062.0,59.959511554585625,0.6591535052164846
309169.0,2020-12-01,4026.0,Missouri,2963.0,165.0,3508.1428571428573,36.714285714285715,3929.8571428571427,40.0,MO,,,29,Missouri,6090062.0,57.60438657509328,0.6028556969417671
312046.0,2020-12-02,4077.0,Missouri,2877.0,51.0,3292.0,39.285714285714285,3804.8571428571427,42.07142857142857,MO,43.06,51.04,29,Missouri,6090062.0,54.05527891177462,0.6450790531478051
316235.0,2020-12-03,4141.0,Missouri,4189.0,64.0,3248.4285714285716,43.714285714285715,3792.285714285714,44.357142857142854,MO,43.06,51.04,29,Missouri,6090062.0,53.33982759828343,0.7177970555026486
320472.0,2020-12-04,4216.0,Missouri,4237.0,75.0,3401.0,54.285714285714285,3754.1428571428573,47.0,MO,43.06,51.04,29,Missouri,6090062.0,55.84508006650835,0.8913819643496943
325588.0,2020-12-05,4276.0,Missouri,5116.0,60.0,3784.714285714286,61.714285714285715,3769.0714285714284,50.142857142857146,MO,43.06,51.04,29,Missouri,6090062.0,62.14574310925382,1.0133605489449158
329420.0,2020-12-06,4284.0,Missouri,3832.0,8.0,3858.714285714286,62.0,3736.285714285714,50.42857142857143,MO,43.06,51.04,29,Missouri,6090062.0,63.360837471183146,1.0180520329678089
0.0,2020-02-27,0.0,Montana,0.0,0.0,,,,,MT,8.33,9.03,30,Montana,1041732.0,,
0.0,2020-02-28,0.0,Montana,0.0,0.0,,,,,MT,8.33,9.03,30,Montana,1041732.0,,
0.0,2020-02-29,0.0,Montana,0.0,0.0,,,,,MT,8.33,9.03,30,Montana,1041732.0,,
0.0,2020-03-01,0.0,Montana,0.0,0.0,,,,,MT,8.33,9.03,30,Montana,1041732.0,,
0.0,2020-03-02,0.0,Montana,0.0,0.0,,,,,MT,8.33,9.03,30,Montana,1041732.0,,
0.0,2020-03-03,0.0,Montana,0.0,0.0,,,,,MT,8.33,9.03,30,Montana,1041732.0,,
0.0,2020-03-04,0.0,Montana,0.0,0.0,0.0,0.0,,,MT,8.33,9.03,30,Montana,1041732.0,0.0,0.0
0.0,2020-03-05,0.0,Montana,0.0,0.0,0.0,0.0,,,MT,11.11,11.11,30,Montana,1041732.0,0.0,0.0
0.0,2020-03-06,0.0,Montana,0.0,0.0,0.0,0.0,,,MT,11.11,11.11,30,Montana,1041732.0,0.0,0.0
0.0,2020-03-07,0.0,Montana,0.0,0.0,0.0,0.0,,,MT,11.11,11.11,30,Montana,1041732.0,0.0,0.0
0.0,2020-03-08,0.0,Montana,0.0,0.0,0.0,0.0,,,MT,11.11,11.11,30,Montana,1041732.0,0.0,0.0
0.0,2020-03-09,0.0,Montana,0.0,0.0,0.0,0.0,,,MT,11.11,11.11,30,Montana,1041732.0,0.0,0.0
0.0,2020-03-10,0.0,Montana,0.0,0.0,0.0,0.0,,,MT,11.11,11.11,30,Montana,1041732.0,0.0,0.0
0.0,2020-03-11,0.0,Montana,0.0,0.0,0.0,0.0,0.0,0.0,MT,11.11,11.11,30,Montana,1041732.0,0.0,0.0
0.0,2020-03-12,0.0,Montana,0.0,0.0,0.0,0.0,0.0,0.0,MT,11.11,11.11,30,Montana,1041732.0,0.0,0.0
1.0,2020-03-13,0.0,Montana,1.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,MT,11.11,15.28,30,Montana,1041732.0,0.013713425608231565,0.0
5.0,2020-03-14,0.0,Montana,4.0,0.0,0.7142857142857143,0.0,0.35714285714285715,0.0,MT,11.11,15.28,30,Montana,1041732.0,0.06856712804115783,0.0
6.0,2020-03-15,0.0,Montana,1.0,0.0,0.8571428571428571,0.0,0.42857142857142855,0.0,MT,32.41,31.25,30,Montana,1041732.0,0.0822805536493894,0.0
6.0,2020-03-16,0.0,Montana,0.0,0.0,0.8571428571428571,0.0,0.42857142857142855,0.0,MT,40.74,37.5,30,Montana,1041732.0,0.0822805536493894,0.0
8.0,2020-03-17,0.0,Montana,2.0,0.0,1.1428571428571428,0.0,0.5714285714285714,0.0,MT,40.74,37.5,30,Montana,1041732.0,0.10970740486585252,0.0
10.0,2020-03-18,0.0,Montana,2.0,0.0,1.4285714285714286,0.0,0.7142857142857143,0.0,MT,40.74,37.5,30,Montana,1041732.0,0.13713425608231566,0.0
11.0,2020-03-19,0.0,Montana,1.0,0.0,1.5714285714285714,0.0,0.7857142857142857,0.0,MT,40.74,41.67,30,Montana,1041732.0,0.15084768169054724,0.0
20.0,2020-03-20,0.0,Montana,9.0,0.0,2.7142857142857144,0.0,1.4285714285714286,0.0,MT,42.59,43.06,30,Montana,1041732.0,0.26055508655639975,0.0
27.0,2020-03-21,0.0,Montana,7.0,0.0,3.142857142857143,0.0,1.9285714285714286,0.0,MT,42.59,43.06,30,Montana,1041732.0,0.3016953633810945,0.0
34.0,2020-03-22,0.0,Montana,7.0,0.0,4.0,0.0,2.4285714285714284,0.0,MT,42.59,43.06,30,Montana,1041732.0,0.3839759170304839,0.0
