county_name,state,standardized_date,# Infected,# Deaths,total_number_of_days,population,# Susceptible
Clinton County,NY,2020-04-07,37.0,0.0,25,82128,82091.0
Clinton County,NY,2020-04-08,39.0,0.0,25,82128,82089.0
Clinton County,NY,2020-04-09,40.0,0.0,25,82128,82088.0
Clinton County,NY,2020-04-10,43.0,0.0,25,82128,82085.0
Clinton County,NY,2020-04-11,43.0,0.0,25,82128,82085.0
Clinton County,NY,2020-04-12,43.0,2.0,25,82128,82085.0
Clinton County,NY,2020-04-13,44.0,3.0,25,82128,82084.0
Columbia County,NY,2020-03-22,5.0,0.0,22,63096,63091.0
Columbia County,NY,2020-03-23,10.0,0.0,22,63096,63086.0
Columbia County,NY,2020-03-24,11.0,0.0,22,63096,63085.0
Columbia County,NY,2020-03-25,12.0,0.0,22,63096,63084.0
Columbia County,NY,2020-03-26,13.0,0.0,22,63096,63083.0
Columbia County,NY,2020-03-27,20.0,0.0,22,63096,63076.0
Columbia County,NY,2020-03-28,22.0,1.0,22,63096,63074.0
Columbia County,NY,2020-03-29,23.0,1.0,22,63096,63073.0
Columbia County,NY,2020-03-30,26.0,1.0,22,63096,63070.0
Columbia County,NY,2020-03-31,30.0,1.0,22,63096,63066.0
Columbia County,NY,2020-04-01,31.0,1.0,22,63096,63065.0
Columbia County,NY,2020-04-02,36.0,2.0,22,63096,63060.0
Columbia County,NY,2020-04-03,42.0,2.0,22,63096,63054.0
Columbia County,NY,2020-04-04,49.0,3.0,22,63096,63047.0
Columbia County,NY,2020-04-05,51.0,3.0,22,63096,63045.0
Columbia County,NY,2020-04-06,59.0,3.0,22,63096,63037.0
Columbia County,NY,2020-04-07,61.0,3.0,22,63096,63035.0
Columbia County,NY,2020-04-08,63.0,4.0,22,63096,63033.0
Columbia County,NY,2020-04-09,70.0,4.0,22,63096,63026.0
Columbia County,NY,2020-04-10,74.0,4.0,22,63096,63022.0
Columbia County,NY,2020-04-11,77.0,6.0,22,63096,63019.0
Columbia County,NY,2020-04-12,79.0,7.0,22,63096,63017.0
Columbia County,NY,2020-04-13,80.0,8.0,22,63096,63016.0
Cortland County,NY,2020-03-23,2.0,0.0,21,49336,49334.0
Cortland County,NY,2020-03-24,2.0,0.0,21,49336,49334.0
Cortland County,NY,2020-03-25,2.0,0.0,21,49336,49334.0
Cortland County,NY,2020-03-26,2.0,0.0,21,49336,49334.0
Cortland County,NY,2020-03-27,4.0,0.0,21,49336,49332.0
Cortland County,NY,2020-03-28,5.0,0.0,21,49336,49331.0
Cortland County,NY,2020-03-29,6.0,0.0,21,49336,49330.0
Cortland County,NY,2020-03-30,8.0,0.0,21,49336,49328.0
Cortland County,NY,2020-03-31,8.0,0.0,21,49336,49328.0
Cortland County,NY,2020-04-01,8.0,0.0,21,49336,49328.0
Cortland County,NY,2020-04-02,8.0,0.0,21,49336,49328.0
Cortland County,NY,2020-04-03,10.0,0.0,21,49336,49326.0
Cortland County,NY,2020-04-04,10.0,0.0,21,49336,49326.0
Cortland County,NY,2020-04-05,10.0,0.0,21,49336,49326.0
Cortland County,NY,2020-04-06,13.0,0.0,21,49336,49323.0
Cortland County,NY,2020-04-07,16.0,0.0,21,49336,49320.0
Cortland County,NY,2020-04-08,16.0,0.0,21,49336,49320.0
Cortland County,NY,2020-04-09,16.0,0.0,21,49336,49320.0
Cortland County,NY,2020-04-10,17.0,1.0,21,49336,49319.0
Cortland County,NY,2020-04-11,17.0,1.0,21,49336,49319.0
Cortland County,NY,2020-04-12,18.0,1.0,21,49336,49318.0
Cortland County,NY,2020-04-13,20.0,1.0,21,49336,49316.0
Cumberland County,NJ,2020-03-24,2.0,0.0,20,156898,156896.0
Cumberland County,NJ,2020-03-25,3.0,0.0,20,156898,156895.0
Cumberland County,NJ,2020-03-26,4.0,0.0,20,156898,156894.0
Cumberland County,NJ,2020-03-27,9.0,0.0,20,156898,156889.0
Cumberland County,NJ,2020-03-28,11.0,0.0,20,156898,156887.0
Cumberland County,NJ,2020-03-29,11.0,0.0,20,156898,156887.0
Cumberland County,NJ,2020-03-30,12.0,0.0,20,156898,156886.0
Cumberland County,NJ,2020-03-31,18.0,0.0,20,156898,156880.0
Cumberland County,NJ,2020-04-01,27.0,1.0,20,156898,156871.0
Cumberland County,NJ,2020-04-02,31.0,1.0,20,156898,156867.0
Cumberland County,NJ,2020-04-03,36.0,1.0,20,156898,156862.0
Cumberland County,NJ,2020-04-04,40.0,2.0,20,156898,156858.0
Cumberland County,NJ,2020-04-05,54.0,2.0,20,156898,156844.0
Cumberland County,NJ,2020-04-06,64.0,2.0,20,156898,156834.0
Cumberland County,NJ,2020-04-07,71.0,2.0,20,156898,156827.0
Cumberland County,NJ,2020-04-08,80.0,2.0,20,156898,156818.0
Cumberland County,NJ,2020-04-09,111.0,3.0,20,156898,156787.0
Cumberland County,NJ,2020-04-10,138.0,3.0,20,156898,156760.0
Cumberland County,NJ,2020-04-11,154.0,3.0,20,156898,156744.0
Cumberland County,NJ,2020-04-12,165.0,3.0,20,156898,156733.0
Cumberland County,NJ,2020-04-13,187.0,3.0,20,156898,156711.0
Delaware County,NY,2020-03-22,3.0,0.0,22,47980,47977.0
Delaware County,NY,2020-03-23,3.0,0.0,22,47980,47977.0
Delaware County,NY,2020-03-24,3.0,0.0,22,47980,47977.0
Delaware County,NY,2020-03-25,5.0,0.0,22,47980,47975.0
Delaware County,NY,2020-03-26,7.0,0.0,22,47980,47973.0
Delaware County,NY,2020-03-27,8.0,0.0,22,47980,47972.0
Delaware County,NY,2020-03-28,8.0,0.0,22,47980,47972.0
Delaware County,NY,2020-03-29,8.0,0.0,22,47980,47972.0
Delaware County,NY,2020-03-30,11.0,0.0,22,47980,47969.0
Delaware County,NY,2020-03-31,16.0,0.0,22,47980,47964.0
Delaware County,NY,2020-04-01,20.0,0.0,22,47980,47960.0
Delaware County,NY,2020-04-02,22.0,1.0,22,47980,47958.0
Delaware County,NY,2020-04-03,24.0,1.0,22,47980,47956.0
Delaware County,NY,2020-04-04,26.0,1.0,22,47980,47954.0
Delaware County,NY,2020-04-05,27.0,1.0,22,47980,47953.0
Delaware County,NY,2020-04-06,29.0,1.0,22,47980,47951.0
Delaware County,NY,2020-04-07,36.0,1.0,22,47980,47944.0
Delaware County,NY,2020-04-08,37.0,1.0,22,47980,47943.0
Delaware County,NY,2020-04-09,37.0,1.0,22,47980,47943.0
Delaware County,NY,2020-04-10,39.0,1.0,22,47980,47941.0
Delaware County,NY,2020-04-11,39.0,1.0,22,47980,47941.0
Delaware County,NY,2020-04-12,39.0,1.0,22,47980,47941.0
Delaware County,NY,2020-04-13,42.0,1.0,22,47980,47938.0
Dutchess County,NY,2020-03-13,3.0,0.0,31,297488,297485.0
Dutchess County,NY,2020-03-14,4.0,0.0,31,297488,297484.0
Dutchess County,NY,2020-03-15,7.0,0.0,31,297488,297481.0
Dutchess County,NY,2020-03-16,10.0,0.0,31,297488,297478.0
Dutchess County,NY,2020-03-17,16.0,0.0,31,297488,297472.0
Dutchess County,NY,2020-03-18,20.0,0.0,31,297488,297468.0
Dutchess County,NY,2020-03-19,31.0,0.0,31,297488,297457.0
Dutchess County,NY,2020-03-20,36.0,0.0,31,297488,297452.0
Dutchess County,NY,2020-03-21,49.0,1.0,31,297488,297439.0
Dutchess County,NY,2020-03-22,82.0,1.0,31,297488,297406.0
Dutchess County,NY,2020-03-23,100.0,1.0,31,297488,297388.0
Dutchess County,NY,2020-03-24,124.0,1.0,31,297488,297364.0
Dutchess County,NY,2020-03-25,153.0,1.0,31,297488,297335.0
Dutchess County,NY,2020-03-26,190.0,2.0,31,297488,297298.0
Dutchess County,NY,2020-03-27,225.0,2.0,31,297488,297263.0
Dutchess County,NY,2020-03-28,262.0,2.0,31,297488,297226.0
Dutchess County,NY,2020-03-29,320.0,2.0,31,297488,297168.0
Dutchess County,NY,2020-03-30,392.0,3.0,31,297488,297096.0
Dutchess County,NY,2020-03-31,484.0,3.0,31,297488,297004.0
Dutchess County,NY,2020-04-01,547.0,4.0,31,297488,296941.0
Dutchess County,NY,2020-04-02,667.0,5.0,31,297488,296821.0
Dutchess County,NY,2020-04-03,809.0,8.0,31,297488,296679.0
Dutchess County,NY,2020-04-04,938.0,11.0,31,297488,296550.0
Dutchess County,NY,2020-04-05,1077.0,11.0,31,297488,296411.0
Dutchess County,NY,2020-04-06,1189.0,12.0,31,297488,296299.0
Dutchess County,NY,2020-04-07,1249.0,15.0,31,297488,296239.0
Dutchess County,NY,2020-04-08,1395.0,15.0,31,297488,296093.0
Dutchess County,NY,2020-04-09,1493.0,21.0,31,297488,295995.0
Dutchess County,NY,2020-04-10,1598.0,22.0,31,297488,295890.0
Dutchess County,NY,2020-04-11,1744.0,23.0,31,297488,295744.0
Dutchess County,NY,2020-04-12,1838.0,26.0,31,297488,295650.0
Dutchess County,NY,2020-04-13,1881.0,31.0,31,297488,295607.0
Erie County,NY,2020-03-14,3.0,0.0,30,919040,919037.0
Erie County,NY,2020-03-15,3.0,0.0,30,919040,919037.0
Erie County,NY,2020-03-16,6.0,0.0,30,919040,919034.0
Erie County,NY,2020-03-17,7.0,0.0,30,919040,919033.0
Erie County,NY,2020-03-18,7.0,0.0,30,919040,919033.0
Erie County,NY,2020-03-19,28.0,0.0,30,919040,919012.0
Erie County,NY,2020-03-20,31.0,0.0,30,919040,919009.0
Erie County,NY,2020-03-21,31.0,0.0,30,919040,919009.0
Erie County,NY,2020-03-22,54.0,0.0,30,919040,918986.0
Erie County,NY,2020-03-23,87.0,0.0,30,919040,918953.0
Erie County,NY,2020-03-24,107.0,1.0,30,919040,918933.0
Erie County,NY,2020-03-25,122.0,1.0,30,919040,918918.0
Erie County,NY,2020-03-26,134.0,5.0,30,919040,918906.0
Erie County,NY,2020-03-27,219.0,5.0,30,919040,918821.0
Erie County,NY,2020-03-28,318.0,6.0,30,919040,918722.0
Erie County,NY,2020-03-29,358.0,7.0,30,919040,918682.0
Erie County,NY,2020-03-30,376.0,8.0,30,919040,918664.0
Erie County,NY,2020-03-31,438.0,10.0,30,919040,918602.0
Erie County,NY,2020-04-01,603.0,11.0,30,919040,918437.0
Erie County,NY,2020-04-02,720.0,19.0,30,919040,918320.0
Erie County,NY,2020-04-03,802.0,22.0,30,919040,918238.0
Erie County,NY,2020-04-04,945.0,26.0,30,919040,918095.0
Erie County,NY,2020-04-05,1059.0,27.0,30,919040,917981.0
Erie County,NY,2020-04-06,1163.0,30.0,30,919040,917877.0
Erie County,NY,2020-04-07,1235.0,39.0,30,919040,917805.0
Erie County,NY,2020-04-08,1345.0,39.0,30,919040,917695.0
Erie County,NY,2020-04-09,1362.0,46.0,30,919040,917678.0
Erie County,NY,2020-04-10,1409.0,54.0,30,919040,917631.0
Erie County,NY,2020-04-11,1472.0,57.0,30,919040,917568.0
Erie County,NY,2020-04-12,1571.0,70.0,30,919040,917469.0
Erie County,NY,2020-04-13,1624.0,81.0,30,919040,917416.0
Essex County,NJ,2020-03-13,5.0,0.0,31,783969,783964.0
Essex County,NJ,2020-03-14,7.0,0.0,31,783969,783962.0
Essex County,NJ,2020-03-15,11.0,0.0,31,783969,783958.0
Essex County,NJ,2020-03-16,20.0,0.0,31,783969,783949.0
Essex County,NJ,2020-03-17,32.0,0.0,31,783969,783937.0
Essex County,NJ,2020-03-18,45.0,0.0,31,783969,783924.0
Essex County,NJ,2020-03-19,63.0,1.0,31,783969,783906.0
Essex County,NJ,2020-03-20,73.0,2.0,31,783969,783896.0
Essex County,NJ,2020-03-21,107.0,3.0,31,783969,783862.0
Essex County,NJ,2020-03-22,172.0,4.0,31,783969,783797.0
Essex County,NJ,2020-03-23,273.0,4.0,31,783969,783696.0
Essex County,NJ,2020-03-24,342.0,7.0,31,783969,783627.0
Essex County,NJ,2020-03-25,381.0,7.0,31,783969,783588.0
Essex County,NJ,2020-03-26,609.0,11.0,31,783969,783360.0
Essex County,NJ,2020-03-27,826.0,14.0,31,783969,783143.0
Essex County,NJ,2020-03-28,1086.0,20.0,31,783969,782883.0
Essex County,NJ,2020-03-29,1227.0,20.0,31,783969,782742.0
Essex County,NJ,2020-03-30,1564.0,20.0,31,783969,782405.0
Essex County,NJ,2020-03-31,1900.0,31.0,31,783969,782069.0
Essex County,NJ,2020-04-01,2262.0,69.0,31,783969,781707.0
Essex County,NJ,2020-04-02,2617.0,99.0,31,783969,781352.0
Essex County,NJ,2020-04-03,3067.0,118.0,31,783969,780902.0
Essex County,NJ,2020-04-04,3584.0,155.0,31,783969,780385.0
Essex County,NJ,2020-04-05,4082.0,172.0,31,783969,779887.0
Essex County,NJ,2020-04-06,4493.0,186.0,31,783969,779476.0
Essex County,NJ,2020-04-07,5078.0,232.0,31,783969,778891.0
Essex County,NJ,2020-04-08,5598.0,276.0,31,783969,778371.0
Essex County,NJ,2020-04-09,6069.0,312.0,31,783969,777900.0
Essex County,NJ,2020-04-10,6580.0,352.0,31,783969,777389.0
Essex County,NJ,2020-04-11,7007.0,412.0,31,783969,776962.0
Essex County,NJ,2020-04-12,7410.0,428.0,31,783969,776559.0
Essex County,NJ,2020-04-13,7634.0,428.0,31,783969,776335.0
Essex County,NY,2020-03-22,3.0,0.0,22,39370,39367.0
Essex County,NY,2020-03-23,3.0,0.0,22,39370,39367.0
Essex County,NY,2020-03-24,3.0,0.0,22,39370,39367.0
Essex County,NY,2020-03-25,4.0,0.0,22,39370,39366.0
Essex County,NY,2020-03-26,4.0,0.0,22,39370,39366.0
Essex County,NY,2020-03-27,4.0,0.0,22,39370,39366.0
Essex County,NY,2020-03-28,4.0,0.0,22,39370,39366.0
Essex County,NY,2020-03-29,4.0,0.0,22,39370,39366.0
Essex County,NY,2020-03-30,4.0,0.0,22,39370,39366.0
Essex County,NY,2020-03-31,4.0,0.0,22,39370,39366.0
Essex County,NY,2020-04-01,6.0,0.0,22,39370,39364.0
Essex County,NY,2020-04-02,6.0,0.0,22,39370,39364.0
Essex County,NY,2020-04-03,6.0,0.0,22,39370,39364.0
Essex County,NY,2020-04-04,7.0,0.0,22,39370,39363.0
Essex County,NY,2020-04-05,7.0,0.0,22,39370,39363.0
Essex County,NY,2020-04-06,7.0,0.0,22,39370,39363.0
Essex County,NY,2020-04-07,7.0,0.0,22,39370,39363.0
Essex County,NY,2020-04-08,7.0,0.0,22,39370,39363.0
Essex County,NY,2020-04-09,8.0,0.0,22,39370,39362.0
Essex County,NY,2020-04-10,10.0,0.0,22,39370,39360.0
Essex County,NY,2020-04-11,12.0,0.0,22,39370,39358.0
Essex County,NY,2020-04-12,12.0,0.0,22,39370,39358.0
Essex County,NY,2020-04-13,12.0,0.0,22,39370,39358.0
Franklin County,NY,2020-03-27,2.0,0.0,17,51599,51597.0
Franklin County,NY,2020-03-28,4.0,0.0,17,51599,51595.0
Franklin County,NY,2020-03-29,6.0,0.0,17,51599,51593.0
Franklin County,NY,2020-03-30,6.0,0.0,17,51599,51593.0
Franklin County,NY,2020-03-31,9.0,0.0,17,51599,51590.0
Franklin County,NY,2020-04-01,9.0,0.0,17,51599,51590.0
Franklin County,NY,2020-04-02,9.0,0.0,17,51599,51590.0
Franklin County,NY,2020-04-03,10.0,0.0,17,51599,51589.0
Franklin County,NY,2020-04-04,10.0,0.0,17,51599,51589.0
Franklin County,NY,2020-04-05,10.0,0.0,17,51599,51589.0
Franklin County,NY,2020-04-06,10.0,0.0,17,51599,51589.0
Franklin County,NY,2020-04-07,10.0,0.0,17,51599,51589.0
Franklin County,NY,2020-04-08,10.0,0.0,17,51599,51589.0
Franklin County,NY,2020-04-09,11.0,0.0,17,51599,51588.0
Franklin County,NY,2020-04-10,11.0,0.0,17,51599,51588.0
Franklin County,NY,2020-04-11,11.0,0.0,17,51599,51588.0
Franklin County,NY,2020-04-12,12.0,0.0,17,51599,51587.0
Franklin County,NY,2020-04-13,12.0,0.0,17,51599,51587.0
Fulton County,NY,2020-04-01,2.0,0.0,12,55531,55529.0
Fulton County,NY,2020-04-02,6.0,0.0,12,55531,55525.0
Fulton County,NY,2020-04-03,6.0,0.0,12,55531,55525.0
Fulton County,NY,2020-04-04,9.0,0.0,12,55531,55522.0
Fulton County,NY,2020-04-05,9.0,0.0,12,55531,55522.0
Fulton County,NY,2020-04-06,11.0,0.0,12,55531,55520.0
Fulton County,NY,2020-04-07,13.0,0.0,12,55531,55518.0
Fulton County,NY,2020-04-08,14.0,1.0,12,55531,55517.0
Fulton County,NY,2020-04-09,15.0,1.0,12,55531,55516.0
Fulton County,NY,2020-04-10,18.0,2.0,12,55531,55513.0
Fulton County,NY,2020-04-11,21.0,2.0,12,55531,55510.0
Fulton County,NY,2020-04-12,21.0,2.0,12,55531,55510.0
Fulton County,NY,2020-04-13,21.0,2.0,12,55531,55510.0
Genesee County,NY,2020-03-25,2.0,0.0,19,60079,60077.0
Genesee County,NY,2020-03-26,4.0,0.0,19,60079,60075.0
Genesee County,NY,2020-03-27,6.0,0.0,19,60079,60073.0
Genesee County,NY,2020-03-28,7.0,0.0,19,60079,60072.0
Genesee County,NY,2020-03-29,9.0,0.0,19,60079,60070.0
Genesee County,NY,2020-03-30,9.0,1.0,19,60079,60070.0
Genesee County,NY,2020-03-31,10.0,1.0,19,60079,60069.0
Genesee County,NY,2020-04-01,13.0,1.0,19,60079,60066.0
Genesee County,NY,2020-04-02,14.0,1.0,19,60079,60065.0
Genesee County,NY,2020-04-03,16.0,1.0,19,60079,60063.0
Genesee County,NY,2020-04-04,20.0,1.0,19,60079,60059.0
Genesee County,NY,2020-04-05,22.0,1.0,19,60079,60057.0
Genesee County,NY,2020-04-06,23.0,1.0,19,60079,60056.0
Genesee County,NY,2020-04-07,33.0,1.0,19,60079,60046.0
Genesee County,NY,2020-04-08,47.0,1.0,19,60079,60032.0
Genesee County,NY,2020-04-09,56.0,1.0,19,60079,60023.0
Genesee County,NY,2020-04-10,65.0,1.0,19,60079,60014.0
Genesee County,NY,2020-04-11,67.0,1.0,19,60079,60012.0
Genesee County,NY,2020-04-12,69.0,1.0,19,60079,60010.0
Genesee County,NY,2020-04-13,71.0,1.0,19,60079,60008.0
Gloucester County,NJ,2020-03-13,3.0,0.0,31,288288,288285.0
Gloucester County,NJ,2020-03-14,0.0,0.0,31,288288,288288.0
Gloucester County,NJ,2020-03-15,0.0,0.0,31,288288,288288.0
Gloucester County,NJ,2020-03-16,0.0,0.0,31,288288,288288.0
Gloucester County,NJ,2020-03-17,2.0,0.0,31,288288,288286.0
Gloucester County,NJ,2020-03-18,2.0,0.0,31,288288,288286.0
Gloucester County,NJ,2020-03-19,3.0,0.0,31,288288,288285.0
Gloucester County,NJ,2020-03-20,3.0,0.0,31,288288,288285.0
Gloucester County,NJ,2020-03-21,6.0,0.0,31,288288,288282.0
Gloucester County,NJ,2020-03-22,8.0,0.0,31,288288,288280.0
Gloucester County,NJ,2020-03-23,13.0,0.0,31,288288,288275.0
Gloucester County,NJ,2020-03-24,19.0,0.0,31,288288,288269.0
Gloucester County,NJ,2020-03-25,23.0,0.0,31,288288,288265.0
Gloucester County,NJ,2020-03-26,33.0,0.0,31,288288,288255.0
Gloucester County,NJ,2020-03-27,40.0,1.0,31,288288,288248.0
Gloucester County,NJ,2020-03-28,51.0,1.0,31,288288,288237.0
Gloucester County,NJ,2020-03-29,72.0,1.0,31,288288,288216.0
Gloucester County,NJ,2020-03-30,89.0,1.0,31,288288,288199.0
Gloucester County,NJ,2020-03-31,114.0,2.0,31,288288,288174.0
Gloucester County,NJ,2020-04-01,149.0,2.0,31,288288,288139.0
Gloucester County,NJ,2020-04-02,169.0,2.0,31,288288,288119.0
Gloucester County,NJ,2020-04-03,183.0,2.0,31,288288,288105.0
Gloucester County,NJ,2020-04-04,215.0,3.0,31,288288,288073.0
Gloucester County,NJ,2020-04-05,248.0,3.0,31,288288,288040.0
Gloucester County,NJ,2020-04-06,279.0,3.0,31,288288,288009.0
Gloucester County,NJ,2020-04-07,311.0,5.0,31,288288,287977.0
Gloucester County,NJ,2020-04-08,340.0,7.0,31,288288,287948.0
Gloucester County,NJ,2020-04-09,413.0,8.0,31,288288,287875.0
Gloucester County,NJ,2020-04-10,447.0,8.0,31,288288,287841.0
Gloucester County,NJ,2020-04-11,487.0,9.0,31,288288,287801.0
Gloucester County,NJ,2020-04-12,532.0,9.0,31,288288,287756.0
Gloucester County,NJ,2020-04-13,566.0,9.0,31,288288,287722.0
Greene County,NY,2020-03-15,2.0,0.0,29,49221,49219.0
Greene County,NY,2020-03-16,2.0,0.0,29,49221,49219.0
Greene County,NY,2020-03-17,2.0,0.0,29,49221,49219.0
Greene County,NY,2020-03-18,2.0,0.0,29,49221,49219.0
Greene County,NY,2020-03-19,2.0,0.0,29,49221,49219.0
Greene County,NY,2020-03-20,2.0,0.0,29,49221,49219.0
Greene County,NY,2020-03-21,2.0,0.0,29,49221,49219.0
Greene County,NY,2020-03-22,2.0,0.0,29,49221,49219.0
Greene County,NY,2020-03-23,4.0,0.0,29,49221,49217.0
Greene County,NY,2020-03-24,4.0,0.0,29,49221,49217.0
Greene County,NY,2020-03-25,4.0,0.0,29,49221,49217.0
Greene County,NY,2020-03-26,5.0,0.0,29,49221,49216.0
Greene County,NY,2020-03-27,6.0,0.0,29,49221,49215.0
Greene County,NY,2020-03-28,7.0,0.0,29,49221,49214.0
Greene County,NY,2020-03-29,7.0,0.0,29,49221,49214.0
Greene County,NY,2020-03-30,10.0,0.0,29,49221,49211.0
Greene County,NY,2020-03-31,16.0,0.0,29,49221,49205.0
Greene County,NY,2020-04-01,18.0,0.0,29,49221,49203.0
Greene County,NY,2020-04-02,21.0,0.0,29,49221,49200.0
Greene County,NY,2020-04-03,23.0,0.0,29,49221,49198.0
Greene County,NY,2020-04-04,24.0,0.0,29,49221,49197.0
Greene County,NY,2020-04-05,24.0,0.0,29,49221,49197.0
Greene County,NY,2020-04-06,24.0,0.0,29,49221,49197.0
Greene County,NY,2020-04-07,24.0,0.0,29,49221,49197.0
Greene County,NY,2020-04-08,25.0,0.0,29,49221,49196.0
Greene County,NY,2020-04-09,28.0,0.0,29,49221,49193.0
Greene County,NY,2020-04-10,34.0,0.0,29,49221,49187.0
Greene County,NY,2020-04-11,37.0,0.0,29,49221,49184.0
Greene County,NY,2020-04-12,44.0,0.0,29,49221,49177.0
Greene County,NY,2020-04-13,45.0,0.0,29,49221,49176.0
Hamilton County,NY,2020-03-19,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-03-20,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-03-21,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-03-22,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-03-23,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-03-24,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-03-25,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-03-26,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-03-27,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-03-28,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-03-29,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-03-30,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-03-31,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-04-01,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-04-02,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-04-03,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-04-04,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-04-05,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-04-06,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-04-07,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-04-08,2.0,0.0,25,4836,4834.0
Hamilton County,NY,2020-04-09,3.0,0.0,25,4836,4833.0
Hamilton County,NY,2020-04-10,3.0,0.0,25,4836,4833.0
Hamilton County,NY,2020-04-11,3.0,0.0,25,4836,4833.0
Hamilton County,NY,2020-04-12,3.0,0.0,25,4836,4833.0
Hamilton County,NY,2020-04-13,3.0,0.0,25,4836,4833.0
Herkimer County,NY,2020-03-20,2.0,0.0,24,64519,64517.0
Herkimer County,NY,2020-03-21,2.0,0.0,24,64519,64517.0
Herkimer County,NY,2020-03-22,4.0,0.0,24,64519,64515.0
Herkimer County,NY,2020-03-23,4.0,0.0,24,64519,64515.0
Herkimer County,NY,2020-03-24,4.0,0.0,24,64519,64515.0
Herkimer County,NY,2020-03-25,5.0,0.0,24,64519,64514.0
Herkimer County,NY,2020-03-26,7.0,0.0,24,64519,64512.0
Herkimer County,NY,2020-03-27,9.0,1.0,24,64519,64510.0
Herkimer County,NY,2020-03-28,9.0,1.0,24,64519,64510.0
Herkimer County,NY,2020-03-29,10.0,2.0,24,64519,64509.0
Herkimer County,NY,2020-03-30,12.0,2.0,24,64519,64507.0
Herkimer County,NY,2020-03-31,12.0,2.0,24,64519,64507.0
Herkimer County,NY,2020-04-01,12.0,3.0,24,64519,64507.0
Herkimer County,NY,2020-04-02,14.0,3.0,24,64519,64505.0
Herkimer County,NY,2020-04-03,14.0,3.0,24,64519,64505.0
Herkimer County,NY,2020-04-04,18.0,3.0,24,64519,64501.0
Herkimer County,NY,2020-04-05,22.0,3.0,24,64519,64497.0
Herkimer County,NY,2020-04-06,25.0,3.0,24,64519,64494.0
Herkimer County,NY,2020-04-07,27.0,3.0,24,64519,64492.0
Herkimer County,NY,2020-04-08,29.0,3.0,24,64519,64490.0
Herkimer County,NY,2020-04-09,32.0,3.0,24,64519,64487.0
Herkimer County,NY,2020-04-10,36.0,3.0,24,64519,64483.0
Herkimer County,NY,2020-04-11,37.0,3.0,24,64519,64482.0
Herkimer County,NY,2020-04-12,37.0,3.0,24,64519,64482.0
Herkimer County,NY,2020-04-13,38.0,3.0,24,64519,64481.0
Hudson County,NJ,2020-03-13,3.0,0.0,31,634266,634263.0
Hudson County,NJ,2020-03-14,5.0,0.0,31,634266,634261.0
Hudson County,NJ,2020-03-15,11.0,0.0,31,634266,634255.0
Hudson County,NJ,2020-03-16,19.0,0.0,31,634266,634247.0
Hudson County,NJ,2020-03-17,24.0,0.0,31,634266,634242.0
Hudson County,NJ,2020-03-18,34.0,0.0,31,634266,634232.0
Hudson County,NJ,2020-03-19,55.0,1.0,31,634266,634211.0
Hudson County,NJ,2020-03-20,66.0,1.0,31,634266,634200.0
Hudson County,NJ,2020-03-21,97.0,1.0,31,634266,634169.0
Hudson County,NJ,2020-03-22,126.0,1.0,31,634266,634140.0
Hudson County,NJ,2020-03-23,190.0,1.0,31,634266,634076.0
Hudson County,NJ,2020-03-24,234.0,3.0,31,634266,634032.0
Hudson County,NJ,2020-03-25,260.0,3.0,31,634266,634006.0
Hudson County,NJ,2020-03-26,441.0,3.0,31,634266,633825.0
Hudson County,NJ,2020-03-27,594.0,4.0,31,634266,633672.0
Hudson County,NJ,2020-03-28,771.0,7.0,31,634266,633495.0
Hudson County,NJ,2020-03-29,974.0,7.0,31,634266,633292.0
Hudson County,NJ,2020-03-30,1314.0,7.0,31,634266,632952.0
Hudson County,NJ,2020-03-31,1606.0,12.0,31,634266,632660.0
Hudson County,NJ,2020-04-01,1910.0,29.0,31,634266,632356.0
Hudson County,NJ,2020-04-02,2270.0,44.0,31,634266,631996.0
Hudson County,NJ,2020-04-03,2835.0,59.0,31,634266,631431.0
Hudson County,NJ,2020-04-04,3491.0,78.0,31,634266,630775.0
Hudson County,NJ,2020-04-05,3924.0,87.0,31,634266,630342.0
Hudson County,NJ,2020-04-06,4395.0,92.0,31,634266,629871.0
Hudson County,NJ,2020-04-07,4949.0,103.0,31,634266,629317.0
Hudson County,NJ,2020-04-08,5437.0,122.0,31,634266,628829.0
