,Date,Province/State,Confirmed,Deaths,new_confirmed,new_deaths,new_confirmed_avg,new_deaths_avg
4637,2020-08-30,Kansas,41761,449,166,0,586.1428571428571,3.2857142857142856
4638,2020-08-31,Kansas,42599,451,838,2,579.0,3.142857142857143
4639,2020-09-01,Kansas,42962,456,363,5,585.8571428571429,3.7142857142857144
4640,2020-09-02,Kansas,43847,461,885,5,566.7142857142857,2.7142857142857144
4641,2020-09-03,Kansas,44394,471,547,10,576.2857142857143,3.857142857142857
4642,2020-09-04,Kansas,45365,478,971,7,616.4285714285714,4.714285714285714
4643,2020-09-05,Kansas,45656,480,291,2,580.1428571428571,4.428571428571429
4644,2020-09-06,Kansas,45830,481,174,1,581.2857142857143,4.571428571428571
4645,2020-09-07,Kansas,46337,483,507,2,534.0,4.571428571428571
4646,2020-09-08,Kansas,47012,484,675,1,578.5714285714286,4.0
4647,2020-09-09,Kansas,47424,499,412,15,511.0,5.428571428571429
4648,2020-09-10,Kansas,47802,503,378,4,486.85714285714283,4.571428571428571
4649,2020-09-11,Kansas,48370,516,568,13,429.2857142857143,5.428571428571429
4650,2020-09-12,Kansas,48658,526,288,10,428.85714285714283,6.571428571428571
4651,2020-09-13,Kansas,48766,528,108,2,419.42857142857144,6.714285714285714
4652,2020-09-14,Kansas,49660,542,894,14,474.7142857142857,8.428571428571429
4653,2020-09-15,Kansas,49989,557,329,15,425.2857142857143,10.428571428571429
4654,2020-09-16,Kansas,50720,578,731,21,470.85714285714283,11.285714285714286
4655,2020-09-17,Kansas,51164,582,444,4,480.2857142857143,11.285714285714286
4656,2020-09-18,Kansas,52125,594,961,12,536.4285714285714,11.142857142857142
4657,2020-09-19,Kansas,52486,594,361,0,546.8571428571429,9.714285714285714
4658,2020-09-20,Kansas,52700,595,214,1,562.0,9.571428571428571
4659,2020-09-21,Kansas,53627,601,927,6,566.7142857142857,8.428571428571429
4660,2020-09-22,Kansas,54000,614,373,13,573.0,8.142857142857142
4661,2020-09-23,Kansas,54846,620,846,6,589.4285714285714,6.0
4662,2020-09-24,Kansas,55292,621,446,1,589.7142857142857,5.571428571428571
4663,2020-09-25,Kansas,56425,635,1133,14,614.2857142857143,5.857142857142857
4664,2020-09-26,Kansas,56653,635,228,0,595.2857142857143,5.857142857142857
4665,2020-09-27,Kansas,56874,635,221,0,596.2857142857143,5.714285714285714
4666,2020-09-28,Kansas,57963,644,1089,9,619.4285714285714,6.142857142857143
4667,2020-09-29,Kansas,58350,651,387,7,621.4285714285714,5.285714285714286
4668,2020-09-30,Kansas,59040,669,690,18,599.1428571428571,7.0
4669,2020-10-01,Kansas,59514,672,474,3,603.1428571428571,7.285714285714286
4670,2020-10-02,Kansas,60468,688,954,16,577.5714285714286,7.571428571428571
4671,2020-10-03,Kansas,60725,690,257,2,581.7142857142857,7.857142857142857
4672,2020-10-04,Kansas,60980,690,255,0,586.5714285714286,7.857142857142857
4673,2020-10-05,Kansas,61831,698,851,8,552.5714285714286,7.714285714285714
4674,2020-10-06,Kansas,62315,701,484,3,566.4285714285714,7.142857142857143
4675,2020-10-07,Kansas,62941,713,626,12,557.2857142857143,6.285714285714286
4676,2020-10-08,Kansas,63501,747,560,34,569.5714285714286,10.714285714285714
4677,2020-10-09,Kansas,64714,771,1213,24,606.5714285714286,11.857142857142858
4678,2020-10-10,Kansas,65039,773,325,2,616.2857142857143,11.857142857142858
4679,2020-10-11,Kansas,65303,774,264,1,617.5714285714286,12.0
4680,2020-10-12,Kansas,66399,787,1096,13,652.5714285714286,12.714285714285714
4681,2020-10-13,Kansas,66860,799,461,12,649.2857142857143,14.0
4682,2020-10-14,Kansas,67805,817,945,18,694.8571428571429,14.857142857142858
4683,2020-10-15,Kansas,68510,832,705,15,715.5714285714286,12.142857142857142
4684,2020-10-16,Kansas,69550,857,1040,25,690.8571428571429,12.285714285714286
4685,2020-10-17,Kansas,70023,859,473,2,712.0,12.285714285714286
4686,2020-10-18,Kansas,70268,859,245,0,709.2857142857143,12.142857142857142
4687,2020-10-19,Kansas,71557,870,1289,11,736.8571428571429,11.857142857142858
4688,2020-10-20,Kansas,72179,895,622,25,759.8571428571429,13.714285714285714
4689,2020-10-21,Kansas,73485,914,1306,19,811.4285714285714,13.857142857142858
4690,2020-10-22,Kansas,74068,937,583,23,794.0,15.0
4691,2020-10-23,Kansas,75181,950,1113,13,804.4285714285714,13.285714285714286
4692,2020-01-22,Kentucky,0,0,0,0,,
4693,2020-01-23,Kentucky,0,0,0,0,,
4694,2020-01-24,Kentucky,0,0,0,0,,
4695,2020-01-25,Kentucky,0,0,0,0,,
4696,2020-01-26,Kentucky,0,0,0,0,,
4697,2020-01-27,Kentucky,0,0,0,0,,
4698,2020-01-28,Kentucky,0,0,0,0,0.0,0.0
4699,2020-01-29,Kentucky,0,0,0,0,0.0,0.0
4700,2020-01-30,Kentucky,0,0,0,0,0.0,0.0
4701,2020-01-31,Kentucky,0,0,0,0,0.0,0.0
4702,2020-02-01,Kentucky,0,0,0,0,0.0,0.0
4703,2020-02-02,Kentucky,0,0,0,0,0.0,0.0
4704,2020-02-03,Kentucky,0,0,0,0,0.0,0.0
4705,2020-02-04,Kentucky,0,0,0,0,0.0,0.0
4706,2020-02-05,Kentucky,0,0,0,0,0.0,0.0
4707,2020-02-06,Kentucky,0,0,0,0,0.0,0.0
4708,2020-02-07,Kentucky,0,0,0,0,0.0,0.0
4709,2020-02-08,Kentucky,0,0,0,0,0.0,0.0
4710,2020-02-09,Kentucky,0,0,0,0,0.0,0.0
4711,2020-02-10,Kentucky,0,0,0,0,0.0,0.0
4712,2020-02-11,Kentucky,0,0,0,0,0.0,0.0
4713,2020-02-12,Kentucky,0,0,0,0,0.0,0.0
4714,2020-02-13,Kentucky,0,0,0,0,0.0,0.0
4715,2020-02-14,Kentucky,0,0,0,0,0.0,0.0
4716,2020-02-15,Kentucky,0,0,0,0,0.0,0.0
4717,2020-02-16,Kentucky,0,0,0,0,0.0,0.0
4718,2020-02-17,Kentucky,0,0,0,0,0.0,0.0
4719,2020-02-18,Kentucky,0,0,0,0,0.0,0.0
4720,2020-02-19,Kentucky,0,0,0,0,0.0,0.0
4721,2020-02-20,Kentucky,0,0,0,0,0.0,0.0
4722,2020-02-21,Kentucky,0,0,0,0,0.0,0.0
4723,2020-02-22,Kentucky,0,0,0,0,0.0,0.0
4724,2020-02-23,Kentucky,0,0,0,0,0.0,0.0
4725,2020-02-24,Kentucky,0,0,0,0,0.0,0.0
4726,2020-02-25,Kentucky,0,0,0,0,0.0,0.0
4727,2020-02-26,Kentucky,0,0,0,0,0.0,0.0
4728,2020-02-27,Kentucky,0,0,0,0,0.0,0.0
4729,2020-02-28,Kentucky,0,0,0,0,0.0,0.0
4730,2020-02-29,Kentucky,0,0,0,0,0.0,0.0
4731,2020-03-01,Kentucky,0,0,0,0,0.0,0.0
4732,2020-03-02,Kentucky,0,0,0,0,0.0,0.0
4733,2020-03-03,Kentucky,0,0,0,0,0.0,0.0
4734,2020-03-04,Kentucky,0,0,0,0,0.0,0.0
4735,2020-03-05,Kentucky,0,0,0,0,0.0,0.0
4736,2020-03-06,Kentucky,1,0,1,0,0.14285714285714285,0.0
4737,2020-03-07,Kentucky,1,0,0,0,0.14285714285714285,0.0
4738,2020-03-08,Kentucky,1,0,0,0,0.14285714285714285,0.0
4739,2020-03-09,Kentucky,4,0,3,0,0.5714285714285714,0.0
4740,2020-03-10,Kentucky,5,0,1,0,0.7142857142857143,0.0
4741,2020-03-11,Kentucky,8,0,3,0,1.1428571428571428,0.0
4742,2020-03-12,Kentucky,10,0,2,0,1.4285714285714286,0.0
4743,2020-03-13,Kentucky,14,0,4,0,1.8571428571428572,0.0
4744,2020-03-14,Kentucky,16,0,2,0,2.142857142857143,0.0
4745,2020-03-15,Kentucky,18,0,2,0,2.4285714285714284,0.0
4746,2020-03-16,Kentucky,21,1,3,1,2.4285714285714284,0.14285714285714285
4747,2020-03-17,Kentucky,26,1,5,0,3.0,0.14285714285714285
4748,2020-03-18,Kentucky,28,1,2,0,2.857142857142857,0.14285714285714285
4749,2020-03-19,Kentucky,50,2,22,1,5.714285714285714,0.2857142857142857
4750,2020-03-20,Kentucky,64,2,14,0,7.142857142857143,0.2857142857142857
4751,2020-03-21,Kentucky,87,3,23,1,10.142857142857142,0.42857142857142855
4752,2020-03-22,Kentucky,103,3,16,0,12.142857142857142,0.42857142857142855
4753,2020-03-23,Kentucky,123,4,20,1,14.571428571428571,0.42857142857142855
4754,2020-03-24,Kentucky,162,4,39,0,19.428571428571427,0.42857142857142855
4755,2020-03-25,Kentucky,197,5,35,1,24.142857142857142,0.5714285714285714
4756,2020-03-26,Kentucky,247,5,50,0,28.142857142857142,0.42857142857142855
4757,2020-03-27,Kentucky,301,7,54,2,33.857142857142854,0.7142857142857143
4758,2020-03-28,Kentucky,380,9,79,2,41.857142857142854,0.8571428571428571
4759,2020-03-29,Kentucky,438,9,58,0,47.857142857142854,0.8571428571428571
4760,2020-03-30,Kentucky,479,11,41,2,50.857142857142854,1.0
4761,2020-03-31,Kentucky,628,11,149,0,66.57142857142857,1.0
4762,2020-04-01,Kentucky,632,18,4,7,62.142857142857146,1.8571428571428572
4763,2020-04-02,Kentucky,770,31,138,13,74.71428571428571,3.7142857142857144
4764,2020-04-03,Kentucky,770,34,0,3,67.0,3.857142857142857
4765,2020-04-04,Kentucky,917,40,147,6,76.71428571428571,4.428571428571429
4766,2020-04-05,Kentucky,955,45,38,5,73.85714285714286,5.142857142857143
4767,2020-04-06,Kentucky,955,45,0,0,68.0,4.857142857142857
4768,2020-04-07,Kentucky,1149,65,194,20,74.42857142857143,7.714285714285714
4769,2020-04-08,Kentucky,1149,65,0,0,73.85714285714286,6.714285714285714
4770,2020-04-09,Kentucky,1341,73,192,8,81.57142857142857,6.0
4771,2020-04-10,Kentucky,1693,90,352,17,131.85714285714286,8.0
4772,2020-04-11,Kentucky,1693,90,0,0,110.85714285714286,7.142857142857143
4773,2020-04-12,Kentucky,1963,97,270,7,144.0,7.428571428571429
4774,2020-04-13,Kentucky,2018,113,55,16,151.85714285714286,9.714285714285714
4775,2020-04-14,Kentucky,2048,106,30,-7,128.42857142857142,5.857142857142857
4776,2020-04-15,Kentucky,2210,115,162,9,151.57142857142858,7.142857142857143
4777,2020-04-16,Kentucky,2435,129,225,14,156.28571428571428,8.0
4778,2020-04-17,Kentucky,2522,137,87,8,118.42857142857143,6.714285714285714
4779,2020-04-18,Kentucky,2707,144,185,7,144.85714285714286,7.714285714285714
4780,2020-04-19,Kentucky,2960,146,253,2,142.42857142857142,7.0
4781,2020-04-20,Kentucky,3050,154,90,8,147.42857142857142,5.857142857142857
4782,2020-04-21,Kentucky,3204,171,154,17,165.14285714285714,9.285714285714286
4783,2020-04-22,Kentucky,3378,185,174,14,166.85714285714286,10.0
4784,2020-04-23,Kentucky,3479,191,101,6,149.14285714285714,8.857142857142858
4785,2020-04-24,Kentucky,3779,200,300,9,179.57142857142858,9.0
4786,2020-04-25,Kentucky,3915,205,136,5,172.57142857142858,8.714285714285714
4787,2020-04-26,Kentucky,4085,208,170,3,160.71428571428572,8.857142857142858
4788,2020-04-27,Kentucky,4156,213,71,5,158.0,8.428571428571429
4789,2020-04-28,Kentucky,4375,225,219,12,167.28571428571428,7.714285714285714
4790,2020-04-29,Kentucky,4537,234,162,9,165.57142857142858,7.0
4791,2020-04-30,Kentucky,4708,240,171,6,175.57142857142858,7.0
4792,2020-05-01,Kentucky,4882,246,174,6,157.57142857142858,6.571428571428571
4793,2020-05-02,Kentucky,4879,248,-3,2,137.71428571428572,6.142857142857143
4794,2020-05-03,Kentucky,5130,253,251,5,149.28571428571428,6.428571428571429
4795,2020-05-04,Kentucky,5245,261,115,8,155.57142857142858,6.857142857142857
4796,2020-05-05,Kentucky,5822,275,577,14,206.71428571428572,7.142857142857143
4797,2020-05-06,Kentucky,5934,283,112,8,199.57142857142858,7.0
4798,2020-05-07,Kentucky,6129,294,195,11,203.0,7.714285714285714
4799,2020-05-08,Kentucky,6288,298,159,4,200.85714285714286,7.428571428571429
4800,2020-05-09,Kentucky,6440,304,152,6,223.0,8.0
4801,2020-05-10,Kentucky,6440,304,0,0,187.14285714285714,7.285714285714286
4802,2020-05-11,Kentucky,6677,311,237,7,204.57142857142858,7.142857142857143
4803,2020-05-12,Kentucky,6853,321,176,10,147.28571428571428,6.571428571428571
4804,2020-05-13,Kentucky,6853,321,0,0,131.28571428571428,5.428571428571429
4805,2020-05-14,Kentucky,7225,328,372,7,156.57142857142858,4.857142857142857
4806,2020-05-15,Kentucky,7444,332,219,4,165.14285714285714,4.857142857142857
4807,2020-05-16,Kentucky,7688,334,244,2,178.28571428571428,4.285714285714286
4808,2020-05-17,Kentucky,7688,334,0,0,178.28571428571428,4.285714285714286
4809,2020-05-18,Kentucky,7935,346,247,12,179.71428571428572,5.0
4810,2020-05-19,Kentucky,8069,366,134,20,173.71428571428572,6.428571428571429
4811,2020-05-20,Kentucky,8167,376,98,10,187.71428571428572,7.857142857142857
4812,2020-05-21,Kentucky,8286,386,119,10,151.57142857142858,8.285714285714286
4813,2020-05-22,Kentucky,8426,391,140,5,140.28571428571428,8.428571428571429
4814,2020-05-23,Kentucky,8571,391,145,0,126.14285714285714,8.142857142857142
4815,2020-05-24,Kentucky,8571,391,0,0,126.14285714285714,8.142857142857142
4816,2020-05-25,Kentucky,8571,391,0,0,90.85714285714286,6.428571428571429
4817,2020-05-26,Kentucky,8951,394,380,3,126.0,4.0
4818,2020-05-27,Kentucky,9077,400,126,6,130.0,3.4285714285714284
4819,2020-05-28,Kentucky,9185,409,108,9,128.42857142857142,3.2857142857142856
4820,2020-05-29,Kentucky,9464,418,279,9,148.28571428571428,3.857142857142857
4821,2020-05-30,Kentucky,9704,431,240,13,161.85714285714286,5.714285714285714
4822,2020-05-31,Kentucky,9704,431,0,0,161.85714285714286,5.714285714285714
4823,2020-06-01,Kentucky,10046,439,342,8,210.71428571428572,6.857142857142857
4824,2020-06-02,Kentucky,10185,442,139,3,176.28571428571428,6.857142857142857
4825,2020-06-03,Kentucky,10410,450,225,8,190.42857142857142,7.142857142857143
4826,2020-06-04,Kentucky,10705,458,295,8,217.14285714285714,7.0
4827,2020-06-05,Kentucky,10977,466,272,8,216.14285714285714,6.857142857142857
4828,2020-06-06,Kentucky,11287,470,310,4,226.14285714285714,5.571428571428571
4829,2020-06-07,Kentucky,11287,470,0,0,226.14285714285714,5.571428571428571
4830,2020-06-08,Kentucky,11476,472,189,2,204.28571428571428,4.714285714285714
4831,2020-06-09,Kentucky,11707,477,231,5,217.42857142857142,5.0
4832,2020-06-10,Kentucky,11883,484,176,7,210.42857142857142,4.857142857142857
4833,2020-06-11,Kentucky,11945,493,62,9,177.14285714285714,5.0
4834,2020-06-12,Kentucky,12166,497,221,4,169.85714285714286,4.428571428571429
4835,2020-06-13,Kentucky,12445,499,279,2,165.42857142857142,4.142857142857143
4836,2020-06-14,Kentucky,12445,499,0,0,165.42857142857142,4.142857142857143
4837,2020-06-15,Kentucky,12647,505,202,6,167.28571428571428,4.714285714285714
4838,2020-06-16,Kentucky,12647,505,0,0,134.28571428571428,4.0
4839,2020-06-17,Kentucky,12995,518,348,13,158.85714285714286,4.857142857142857
4840,2020-06-18,Kentucky,13197,520,202,2,178.85714285714286,3.857142857142857
4841,2020-06-19,Kentucky,13454,522,257,2,184.0,3.5714285714285716
4842,2020-06-20,Kentucky,13630,524,176,2,169.28571428571428,3.5714285714285716
4843,2020-06-21,Kentucky,13750,526,120,2,186.42857142857142,3.857142857142857
4844,2020-06-22,Kentucky,13839,526,89,0,170.28571428571428,3.0
4845,2020-06-23,Kentucky,14141,537,302,11,213.42857142857142,4.571428571428571
4846,2020-06-24,Kentucky,14363,538,222,1,195.42857142857142,2.857142857142857
4847,2020-06-25,Kentucky,14617,546,254,8,202.85714285714286,3.7142857142857144
4848,2020-06-26,Kentucky,14859,553,242,7,200.71428571428572,4.428571428571429
4849,2020-06-27,Kentucky,15167,554,308,1,219.57142857142858,4.285714285714286
4850,2020-06-28,Kentucky,15232,558,65,4,211.71428571428572,4.571428571428571
4851,2020-06-29,Kentucky,15347,560,115,2,215.42857142857142,4.857142857142857
4852,2020-06-30,Kentucky,15624,565,277,5,211.85714285714286,4.0
4853,2020-07-01,Kentucky,15842,572,218,7,211.28571428571428,4.857142857142857
4854,2020-07-02,Kentucky,16079,581,237,9,208.85714285714286,5.0
4855,2020-07-03,Kentucky,16376,585,297,4,216.71428571428572,4.571428571428571
4856,2020-07-04,Kentucky,16376,585,0,0,172.71428571428572,4.428571428571429
4857,2020-07-05,Kentucky,16376,585,0,0,163.42857142857142,3.857142857142857
4858,2020-07-06,Kentucky,17152,593,776,8,257.85714285714283,4.714285714285714
4859,2020-07-07,Kentucky,17519,602,367,9,270.7142857142857,5.285714285714286
4860,2020-07-08,Kentucky,17919,608,400,6,296.7142857142857,5.142857142857143
4861,2020-07-09,Kentucky,18245,612,326,4,309.42857142857144,4.428571428571429
4862,2020-07-10,Kentucky,18672,620,427,8,328.0,5.0
4863,2020-07-11,Kentucky,19121,622,449,2,392.14285714285717,5.285714285714286
4864,2020-07-12,Kentucky,19389,625,268,3,430.42857142857144,5.714285714285714
4865,2020-07-13,Kentucky,19653,629,264,4,357.2857142857143,5.142857142857143
4866,2020-07-14,Kentucky,20223,635,570,6,386.2857142857143,4.714285714285714
4867,2020-07-15,Kentucky,20677,645,454,10,394.0,5.285714285714286
4868,2020-07-16,Kentucky,21083,650,406,5,405.42857142857144,5.428571428571429
4869,2020-07-17,Kentucky,21605,658,522,8,419.0,5.428571428571429
4870,2020-07-18,Kentucky,22184,667,579,9,437.57142857142856,6.428571428571429
4871,2020-07-19,Kentucky,23161,670,977,3,538.8571428571429,6.428571428571429
4872,2020-07-20,Kentucky,23414,671,253,1,537.2857142857143,6.0
4873,2020-07-21,Kentucky,24060,674,646,3,548.1428571428571,5.571428571428571
4874,2020-07-22,Kentucky,24540,677,480,3,551.8571428571429,4.571428571428571
4875,2020-07-23,Kentucky,25147,684,607,7,580.5714285714286,4.857142857142857
4876,2020-07-24,Kentucky,25932,691,785,7,618.1428571428571,4.714285714285714
4877,2020-07-25,Kentucky,26764,696,832,5,654.2857142857143,4.142857142857143
4878,2020-07-26,Kentucky,27082,700,318,4,560.1428571428571,4.285714285714286
4879,2020-07-27,Kentucky,27586,709,504,9,596.0,5.428571428571429
4880,2020-07-28,Kentucky,28111,719,525,10,578.7142857142857,6.428571428571429
4881,2020-07-29,Kentucky,28727,724,616,5,598.1428571428571,6.714285714285714
4882,2020-07-30,Kentucky,29386,731,659,7,605.5714285714286,6.714285714285714
4883,2020-07-31,Kentucky,30151,735,765,4,602.7142857142857,6.285714285714286
4884,2020-08-01,Kentucky,30723,740,572,5,565.5714285714286,6.285714285714286
4885,2020-08-02,Kentucky,31185,742,462,2,586.1428571428571,6.0
4886,2020-08-03,Kentucky,31508,744,323,2,560.2857142857143,5.0
4887,2020-08-04,Kentucky,32197,751,689,7,583.7142857142857,4.571428571428571
4888,2020-08-05,Kentucky,32741,752,544,1,573.4285714285714,4.0
4889,2020-08-06,Kentucky,33254,760,513,8,552.5714285714286,4.142857142857143
4890,2020-08-07,Kentucky,33796,764,542,4,520.7142857142857,4.142857142857143
4891,2020-08-08,Kentucky,34578,772,782,8,550.7142857142857,4.571428571428571
4892,2020-08-09,Kentucky,34982,773,404,1,542.4285714285714,4.428571428571429
4893,2020-08-10,Kentucky,35254,775,272,2,535.1428571428571,4.428571428571429
4894,2020-08-11,Kentucky,35793,783,539,8,513.7142857142857,4.571428571428571
4895,2020-08-12,Kentucky,36945,790,1152,7,600.5714285714286,5.428571428571429
4896,2020-08-13,Kentucky,37686,796,741,6,633.1428571428571,5.142857142857143
4897,2020-08-14,Kentucky,38298,804,612,8,643.1428571428571,5.714285714285714
4898,2020-08-15,Kentucky,38930,810,632,6,621.7142857142857,5.428571428571429
4899,2020-08-16,Kentucky,38930,810,0,0,564.0,5.285714285714286
4900,2020-08-17,Kentucky,39691,818,761,8,633.8571428571429,6.142857142857143
4901,2020-08-18,Kentucky,40299,830,608,12,643.7142857142857,6.714285714285714
4902,2020-08-19,Kentucky,40926,842,627,12,568.7142857142857,7.428571428571429
4903,2020-08-20,Kentucky,41626,856,700,14,562.8571428571429,8.571428571428571
4904,2020-08-21,Kentucky,42265,864,639,8,566.7142857142857,8.571428571428571
4905,2020-08-22,Kentucky,43066,872,801,8,590.8571428571429,8.857142857142858
4906,2020-08-23,Kentucky,43066,872,0,0,590.8571428571429,8.857142857142858
4907,2020-08-24,Kentucky,43898,884,832,12,601.0,9.428571428571429
4908,2020-08-25,Kentucky,44568,895,670,11,609.8571428571429,9.285714285714286
4909,2020-08-26,Kentucky,45230,902,662,7,614.8571428571429,8.571428571428571
4910,2020-08-27,Kentucky,45978,910,748,8,621.7142857142857,7.714285714285714
4911,2020-08-28,Kentucky,46757,918,779,8,641.7142857142857,7.714285714285714
4912,2020-08-29,Kentucky,47577,921,820,3,644.4285714285714,7.0
4913,2020-08-30,Kentucky,48031,929,454,8,709.2857142857143,8.142857142857142
4914,2020-08-31,Kentucky,48396,933,365,4,642.5714285714286,7.0
4915,2020-09-01,Kentucky,49185,948,789,15,659.5714285714286,7.571428571428571
4916,2020-09-02,Kentucky,49991,966,806,18,680.1428571428571,9.142857142857142
4917,2020-09-03,Kentucky,50885,976,894,10,701.0,9.428571428571429
4918,2020-09-04,Kentucky,51677,987,792,11,702.8571428571429,9.857142857142858
4919,2020-09-05,Kentucky,52464,993,787,6,698.1428571428571,10.285714285714286
4920,2020-09-06,Kentucky,52774,996,310,3,677.5714285714286,9.571428571428571
4921,2020-09-07,Kentucky,53064,996,290,0,666.8571428571429,9.0
4922,2020-09-08,Kentucky,53319,997,255,1,590.5714285714286,7.0
4923,2020-09-09,Kentucky,53977,1013,658,16,569.4285714285714,6.714285714285714
4924,2020-09-10,Kentucky,54772,1035,795,22,555.2857142857143,8.428571428571429
4925,2020-09-11,Kentucky,55704,1044,932,9,575.2857142857143,8.142857142857142
4926,2020-09-12,Kentucky,56415,1057,711,13,564.4285714285714,9.142857142857142
4927,2020-09-13,Kentucky,56945,1060,530,3,595.8571428571429,9.142857142857142
4928,2020-09-14,Kentucky,57282,1065,337,5,602.5714285714286,9.857142857142858
4929,2020-09-15,Kentucky,58000,1074,718,9,668.7142857142857,11.0
4930,2020-09-16,Kentucky,58764,1082,764,8,683.8571428571429,9.857142857142858
4931,2020-09-17,Kentucky,59370,1093,606,11,656.8571428571429,8.285714285714286
4932,2020-09-18,Kentucky,60128,1101,758,8,632.0,8.142857142857142
4933,2020-09-19,Kentucky,61106,1108,978,7,670.1428571428571,7.285714285714286
4934,2020-09-20,Kentucky,61542,1111,436,3,656.7142857142857,7.285714285714286
4935,2020-09-21,Kentucky,61917,1112,375,1,662.1428571428571,6.714285714285714
4936,2020-09-22,Kentucky,62731,1119,814,7,675.8571428571429,6.428571428571429
4937,2020-09-23,Kentucky,63515,1124,784,5,678.7142857142857,6.0
4938,2020-09-24,Kentucky,64158,1137,643,13,684.0,6.285714285714286
4939,2020-09-25,Kentucky,65066,1149,908,12,705.4285714285714,6.857142857142857
4940,2020-09-26,Kentucky,66036,1154,970,5,704.2857142857143,6.571428571428571
4941,2020-09-27,Kentucky,66491,1157,455,3,707.0,6.571428571428571
